FIP5,TITLE,GEOGRAPHY
21093,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",CSA
21123,Larue County,County
21123,"Elizabethtown-Fort Knox, KY",CBSA
21123,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",CSA
21163,Meade County,County
21163,"Elizabethtown-Fort Knox, KY",CBSA
21163,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",CSA
21011,Bath County,County
21011,"Mount Sterling, KY",CBSA
21011,"Lexington-Fayette--Richmond--Frankfort, KY",CSA
21165,Menifee County,County
21165,"Mount Sterling, KY",CBSA
21165,"Lexington-Fayette--Richmond--Frankfort, KY",CSA
21173,Montgomery County,County
21173,"Mount Sterling, KY",CBSA
21173,"Lexington-Fayette--Richmond--Frankfort, KY",CSA
17081,Jefferson County,County
17081,"Mount Vernon, IL",CBSA
39083,Knox County,County
39083,"Mount Vernon, OH",CBSA
39083,"Columbus-Marion-Zanesville, OH",CSA
53057,Skagit County,County
53057,"Mount Vernon-Anacortes, WA",CBSA
53057,"Seattle-Tacoma, WA",CSA
18035,Delaware County,County
18035,"Muncie, IN",CBSA
18035,"Indianapolis-Carmel-Muncie, IN",CSA
21035,Calloway County,County
21035,"Murray, KY",CBSA
19139,Muscatine County,County
19139,"Muscatine, IA",CBSA
19139,"Davenport-Moline, IA-IL",CSA
26121,Muskegon County,County
26121,"Muskegon, MI",CBSA
26121,"Grand Rapids-Kentwood-Muskegon, MI",CSA
40101,Muskogee County,County
40101,"Muskogee, OK",CBSA
40101,"Tulsa-Muskogee-Bartlesville, OK",CSA
37019,Brunswick County,County
37019,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",CBSA
37019,"Myrtle Beach-Conway, SC-NC",CSA
45051,Horry County,County
45051,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",CBSA
45051,"Myrtle Beach-Conway, SC-NC",CSA
48347,Nacogdoches County,County
48347,"Nacogdoches, TX",CBSA
06055,Napa County,County
06055,"Napa, CA",CBSA
06055,"San Jose-San Francisco-Oakland, CA",CSA
12021,Collier County,County
12021,"Naples-Marco Island, FL",CBSA
12021,"Cape Coral-Fort Myers-Naples, FL",CSA
47015,Cannon County,County
47015,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47015,"Nashville-Davidson--Murfreesboro, TN",CSA
47021,Cheatham County,County
47021,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47021,"Nashville-Davidson--Murfreesboro, TN",CSA
47037,Davidson County,County
47037,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47037,"Nashville-Davidson--Murfreesboro, TN",CSA
47043,Dickson County,County
47043,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47043,"Nashville-Davidson--Murfreesboro, TN",CSA
47111,Macon County,County
47111,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47111,"Nashville-Davidson--Murfreesboro, TN",CSA
47119,Maury County,County
47119,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47119,"Nashville-Davidson--Murfreesboro, TN",CSA
47147,Robertson County,County
47147,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47147,"Nashville-Davidson--Murfreesboro, TN",CSA
47149,Rutherford County,County
47149,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47149,"Nashville-Davidson--Murfreesboro, TN",CSA
47159,Smith County,County
47159,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47159,"Nashville-Davidson--Murfreesboro, TN",CSA
47165,Sumner County,County
47165,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47165,"Nashville-Davidson--Murfreesboro, TN",CSA
47169,Trousdale County,County
47169,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47169,"Nashville-Davidson--Murfreesboro, TN",CSA
47187,Williamson County,County
47187,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47187,"Nashville-Davidson--Murfreesboro, TN",CSA
47189,Wilson County,County
47189,"Nashville-Davidson--Murfreesboro--Franklin, TN",CBSA
47189,"Nashville-Davidson--Murfreesboro, TN",CSA
22029,Concordia Parish,County
22029,"Natchez, MS-LA",CBSA
28001,Adams County,County
28001,"Natchez, MS-LA",CBSA
22069,Natchitoches Parish,County
22069,"Natchitoches, LA",CBSA
37049,Craven County,County
37049,"New Bern, NC",CBSA
37049,"New Bern-Morehead City, NC",CSA
37103,Jones County,County
37103,"New Bern, NC",CBSA
37103,"New Bern-Morehead City, NC",CSA
37137,Pamlico County,County
37137,"New Bern, NC",CBSA
37137,"New Bern-Morehead City, NC",CSA
45071,Newberry County,County
45071,"Newberry, SC",CBSA
45071,"Columbia-Orangeburg-Newberry, SC",CSA
18065,Henry County,County
18065,"New Castle, IN",CBSA
18065,"Indianapolis-Carmel-Muncie, IN",CSA
42073,Lawrence County,County
42073,"New Castle, PA",CBSA
42073,"Pittsburgh-New Castle-Weirton, PA-OH-WV",CSA
09009,New Haven County,County
09009,"New Haven-Milford, CT",CBSA
09009,"New York-Newark, NY-NJ-CT-PA",CSA
22051,Jefferson Parish,County
22051,"New Orleans-Metairie, LA",CBSA
22051,"New Orleans-Metairie-Hammond, LA-MS",CSA
22071,Orleans Parish,County
22071,"New Orleans-Metairie, LA",CBSA
22071,"New Orleans-Metairie-Hammond, LA-MS",CSA
22075,Plaquemines Parish,County
22075,"New Orleans-Metairie, LA",CBSA
22075,"New Orleans-Metairie-Hammond, LA-MS",CSA
55093,Pierce County,County
55093,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
55093,"Minneapolis-St. Paul, MN-WI",CSA
55109,St. Croix County,County
55109,"Minneapolis-St. Paul-Bloomington, MN-WI",CBSA
55109,"Minneapolis-St. Paul, MN-WI",CSA
38049,McHenry County,County
38049,"Minot, ND",CBSA
38075,Renville County,County
38075,"Minot, ND",CBSA
38101,Ward County,County
38101,"Minot, ND",CBSA
30063,Missoula County,County
30063,"Missoula, MT",CBSA
46035,Davison County,County
46035,"Mitchell, SD",CBSA
46061,Hanson County,County
46061,"Mitchell, SD",CBSA
29175,Randolph County,County
29175,"Moberly, MO",CBSA
29175,"Columbia-Moberly-Mexico, MO",CSA
01097,Mobile County,County
01097,"Mobile, AL",CBSA
01097,"Mobile-Daphne-Fairhope, AL",CSA
01129,Washington County,County
01129,"Mobile, AL",CBSA
01129,"Mobile-Daphne-Fairhope, AL",CSA
06099,Stanislaus County,County
06099,"Modesto, CA",CBSA
06099,"San Jose-San Francisco-Oakland, CA",CSA
22067,Morehouse Parish,County
22067,"Monroe, LA",CBSA
22067,"Monroe-Ruston, LA",CSA
22073,Ouachita Parish,County
22073,"Monroe, LA",CBSA
22073,"Monroe-Ruston, LA",CSA
22111,Union Parish,County
22111,"Monroe, LA",CBSA
22111,"Monroe-Ruston, LA",CSA
26115,Monroe County,County
26115,"Monroe, MI",CBSA
26115,"Detroit-Warren-Ann Arbor, MI",CSA
01001,Autauga County,County
01001,"Montgomery, AL",CBSA
01001,"Montgomery-Selma-Alexander City, AL",CSA
01051,Elmore County,County
01051,"Montgomery, AL",CBSA
01051,"Montgomery-Selma-Alexander City, AL",CSA
01085,Lowndes County,County
01085,"Montgomery, AL",CBSA
01085,"Montgomery-Selma-Alexander City, AL",CSA
01101,Montgomery County,County
01101,"Montgomery, AL",CBSA
01101,"Montgomery-Selma-Alexander City, AL",CSA
08085,Montrose County,County
08085,"Montrose, CO",CBSA
08091,Ouray County,County
08091,"Montrose, CO",CBSA
37031,Carteret County,County
37031,"Morehead City, NC",CBSA
37031,"New Bern-Morehead City, NC",CSA
22101,St. Mary Parish,County
22101,"Morgan City, LA",CBSA
22101,"Lafayette-Opelousas-Morgan City, LA",CSA
54061,Monongalia County,County
54061,"Morgantown, WV",CBSA
54061,"Morgantown-Fairmont, WV",CSA
54077,Preston County,County
54077,"Morgantown, WV",CBSA
54077,"Morgantown-Fairmont, WV",CSA
47057,Grainger County,County
47057,"Morristown, TN",CBSA
47057,"Knoxville-Morristown-Sevierville, TN",CSA
47063,Hamblen County,County
47063,"Morristown, TN",CBSA
47063,"Knoxville-Morristown-Sevierville, TN",CSA
47089,Jefferson County,County
47089,"Morristown, TN",CBSA
47089,"Knoxville-Morristown-Sevierville, TN",CSA
16057,Latah County,County
16057,"Moscow, ID",CBSA
16057,"Pullman-Moscow, WA-ID",CSA
53025,Grant County,County
53025,"Moses Lake, WA",CBSA
53025,"Moses Lake-Othello, WA",CSA
13071,Colquitt County,County
13071,"Moultrie, GA",CBSA
05005,Baxter County,County
05005,"Mountain Home, AR",CBSA
16039,Elmore County,County
16039,"Mountain Home, ID",CBSA
16039,"Boise City-Mountain Home-Ontario, ID-OR",CSA
37171,Surry County,County
37171,"Mount Airy, NC",CBSA
37171,"Greensboro--Winston-Salem--High Point, NC",CSA
54045,Logan County,County
54045,"Mount Gay-Shamrock, WV",CBSA
54045,"Charleston-Huntington-Ashland, WV-OH-KY",CSA
26073,Isabella County,County
26073,"Mount Pleasant, MI",CBSA
26073,"Mount Pleasant-Alma, MI",CSA
48063,Camp County,County
48063,"Mount Pleasant, TX",CBSA
48449,Titus County,County
48449,"Mount Pleasant, TX",CBSA
39081,Jefferson County,County
39081,"Weirton-Steubenville, WV-OH",CBSA
39081,"Pittsburgh-New Castle-Weirton, PA-OH-WV",CSA
54009,Brooke County,County
54009,"Weirton-Steubenville, WV-OH",CBSA
54009,"Pittsburgh-New Castle-Weirton, PA-OH-WV",CSA
54029,Hancock County,County
54029,"Weirton-Steubenville, WV-OH",CBSA
54029,"Pittsburgh-New Castle-Weirton, PA-OH-WV",CSA
53007,Chelan County,County
53007,"Wenatchee, WA",CBSA
53017,Douglas County,County
53017,"Wenatchee, WA",CBSA
29091,Howell County,County
29091,"West Plains, MO",CBSA
28025,Clay County,County
28025,"West Point, MS",CBSA
28025,"Columbus-West Point, MS",CSA
39013,Belmont County,County
39013,"Wheeling, WV-OH",CBSA
54051,Marshall County,County
54051,"Wheeling, WV-OH",CBSA
54069,Ohio County,County
54069,"Wheeling, WV-OH",CBSA
55127,Walworth County,County
55127,"Whitewater, WI",CBSA
55127,"Milwaukee-Racine-Waukesha, WI",CSA
20015,Butler County,County
20015,"Wichita, KS",CBSA
20015,"Wichita-Winfield, KS",CSA
20079,Harvey County,County
20079,"Wichita, KS",CBSA
20079,"Wichita-Winfield, KS",CSA
20173,Sedgwick County,County
20173,"Wichita, KS",CBSA
20173,"Wichita-Winfield, KS",CSA
20191,Sumner County,County
20191,"Wichita, KS",CBSA
20191,"Wichita-Winfield, KS",CSA
48009,Archer County,County
48009,"Wichita Falls, TX",CBSA
48077,Clay County,County
48077,"Wichita Falls, TX",CBSA
48485,Wichita County,County
48485,"Wichita Falls, TX",CBSA
42081,Lycoming County,County
42081,"Williamsport, PA",CBSA
42081,"Williamsport-Lock Haven, PA",CSA
38105,Williams County,County
38105,"Williston, ND",CBSA
27067,Kandiyohi County,County
27067,"Willmar, MN",CBSA
37129,New Hanover County,County
37129,"Wilmington, NC",CBSA
37141,Pender County,County
37141,"Wilmington, NC",CBSA
39027,Clinton County,County
39027,"Wilmington, OH",CBSA
39027,"Cincinnati-Wilmington-Maysville, OH-KY-IN",CSA
37195,Wilson County,County
37195,"Wilson, NC",CBSA
37195,"Rocky Mount-Wilson-Roanoke Rapids, NC",CSA
51069,Frederick County,County
51069,"Winchester, VA-WV",CBSA
51069,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",CSA
51840,Winchester city,County
51840,"Winchester, VA-WV",CBSA
51840,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",CSA
54027,Hampshire County,County
54027,"Winchester, VA-WV",CBSA
54027,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",CSA
20035,Cowley County,County
20035,"Winfield, KS",CBSA
20035,"Wichita-Winfield, KS",CSA
32013,Humboldt County,County
32013,"Winnemucca, NV",CBSA
27169,Winona County,County
27169,"Winona, MN",CBSA
37057,Davidson County,County
37057,"Winston-Salem, NC",CBSA
37057,"Greensboro--Winston-Salem--High Point, NC",CSA
37059,Davie County,County
37059,"Winston-Salem, NC",CBSA
37059,"Greensboro--Winston-Salem--High Point, NC",CSA
37067,Forsyth County,County
37067,"Winston-Salem, NC",CBSA
37067,"Greensboro--Winston-Salem--High Point, NC",CSA
37169,Stokes County,County
37169,"Winston-Salem, NC",CBSA
37169,"Greensboro--Winston-Salem--High Point, NC",CSA
37197,Yadkin County,County
37197,"Winston-Salem, NC",CBSA
37197,"Greensboro--Winston-Salem--High Point, NC",CSA
55141,Wood County,County
55141,"Wisconsin Rapids-Marshfield, WI",CBSA
55141,"Wausau-Stevens Point-Wisconsin Rapids, WI",CSA
40045,Ellis County,County
40045,"Woodward, OK",CBSA
40153,Woodward County,County
40153,"Woodward, OK",CBSA
39169,Wayne County,County
39169,"Wooster, OH",CBSA
39169,"Cleveland-Akron-Canton, OH",CSA
09015,Windham County,County
09015,"Worcester, MA-CT",CBSA
09015,"Boston-Worcester-Providence, MA-RI-NH-CT",CSA
25027,Worcester County,County
25027,"Worcester, MA-CT",CBSA
25027,"Boston-Worcester-Providence, MA-RI-NH-CT",CSA
27105,Nobles County,County
27105,"Worthington, MN",CBSA
53077,Yakima County,County
53077,"Yakima, WA",CBSA
46135,Yankton County,County
46135,"Yankton, SD",CBSA
72055,Gu??nica Municipio,County
72055,"Yauco, PR",CBSA
72055,"Ponce-Yauco-Coamo, PR",CSA
72059,Guayanilla Municipio,County
72059,"Yauco, PR",CBSA
72059,"Ponce-Yauco-Coamo, PR",CSA
72111,Pe??uelas Municipio,County
72111,"Yauco, PR",CBSA
72111,"Ponce-Yauco-Coamo, PR",CSA
72153,Yauco Municipio,County
72153,"Yauco, PR",CBSA
72153,"Ponce-Yauco-Coamo, PR",CSA
42133,York County,County
42133,"York-Hanover, PA",CBSA
42133,"Harrisburg-York-Lebanon, PA",CSA
39099,Mahoning County,County
39099,"Youngstown-Warren-Boardman, OH-PA",CBSA
39099,"Youngstown-Warren, OH-PA",CSA
39155,Trumbull County,County
39155,"Youngstown-Warren-Boardman, OH-PA",CBSA
39155,"Youngstown-Warren, OH-PA",CSA
42085,Mercer County,County
42085,"Youngstown-Warren-Boardman, OH-PA",CBSA
42085,"Youngstown-Warren, OH-PA",CSA
06101,Sutter County,County
06101,"Yuba City, CA",CBSA
06101,"Sacramento-Roseville, CA",CSA
06115,Yuba County,County
06115,"Yuba City, CA",CBSA
06115,"Sacramento-Roseville, CA",CSA
04027,Yuma County,County
04027,"Yuma, AZ",CBSA
39119,Muskingum County,County
39119,"Zanesville, OH",CBSA
39119,"Columbus-Marion-Zanesville, OH",CSA
48505,Zapata County,County
48505,"Zapata, TX",CBSA
48223,Hopkins County,County
48223,"Sulphur Springs, TX",CBSA
13055,Chattooga County,County
13055,"Summerville, GA",CBSA
13055,"Chattanooga-Cleveland-Dalton, TN-GA",CSA
45027,Clarendon County,County
45027,"Sumter, SC",CBSA
45085,Sumter County,County
45085,"Sumter, SC",CBSA
42097,Northumberland County,County
42097,"Sunbury, PA",CBSA
42097,"Bloomsburg-Berwick-Sunbury, PA",CSA
06035,Lassen County,County
06035,"Susanville, CA",CBSA
48353,Nolan County,County
48353,"Sweetwater, TX",CBSA
36053,Madison County,County
36053,"Syracuse, NY",CBSA
36053,"Syracuse-Auburn, NY",CSA
36067,Onondaga County,County
36067,"Syracuse, NY",CBSA
36067,"Syracuse-Auburn, NY",CSA
36075,Oswego County,County
36075,"Syracuse, NY",CBSA
36075,"Syracuse-Auburn, NY",CSA
40021,Cherokee County,County
40021,"Tahlequah, OK",CBSA
01121,Talladega County,County
01121,"Talladega-Sylacauga, AL",CBSA
01121,"Birmingham-Hoover-Talladega, AL",CSA
12039,Gadsden County,County
12039,"Tallahassee, FL",CBSA
12065,Jefferson County,County
12065,"Tallahassee, FL",CBSA
12073,Leon County,County
12073,"Tallahassee, FL",CBSA
12129,Wakulla County,County
12129,"Tallahassee, FL",CBSA
12053,Hernando County,County
12053,"Tampa-St. Petersburg-Clearwater, FL",CBSA
12057,Hillsborough County,County
12057,"Tampa-St. Petersburg-Clearwater, FL",CBSA
12101,Pasco County,County
12101,"Tampa-St. Petersburg-Clearwater, FL",CBSA
12103,Pinellas County,County
12103,"Tampa-St. Petersburg-Clearwater, FL",CBSA
35055,Taos County,County
35055,"Taos, NM",CBSA
17021,Christian County,County
17021,"Taylorville, IL",CBSA
17021,"Springfield-Jacksonville-Lincoln, IL",CSA
18021,Clay County,County
18021,"Terre Haute, IN",CBSA
18121,Parke County,County
18121,"Terre Haute, IN",CBSA
18153,Sullivan County,County
18153,"Terre Haute, IN",CBSA
18165,Vermillion County,County
18165,"Terre Haute, IN",CBSA
18167,Vigo County,County
18167,"Terre Haute, IN",CBSA
05081,Little River County,County
05081,"Texarkana, TX-AR",CBSA
05091,Miller County,County
05091,"Texarkana, TX-AR",CBSA
48037,Bowie County,County
48037,"Texarkana, TX-AR",CBSA
41065,Wasco County,County
41065,"The Dalles, OR",CBSA
12119,Sumter County,County
12119,"The Villages, FL",CBSA
12119,"Orlando-Lakeland-Deltona, FL",CSA
13293,Upson County,County
13293,"Thomaston, GA",CBSA
13293,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",CSA
13275,Thomas County,County
13275,"Thomasville, GA",CBSA
39147,Seneca County,County
39147,"Tiffin, OH",CBSA
39147,"Toledo-Findlay-Tiffin, OH",CSA
13277,Tift County,County
13277,"Tifton, GA",CBSA
13257,Stephens County,County
13257,"Toccoa, GA",CBSA
13257,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",CSA
39051,Fulton County,County
39051,"Toledo, OH",CBSA
39051,"Toledo-Findlay-Tiffin, OH",CSA
39095,Lucas County,County
39095,"Toledo, OH",CBSA
39095,"Toledo-Findlay-Tiffin, OH",CSA
39123,Ottawa County,County
39123,"Toledo, OH",CBSA
39123,"Toledo-Findlay-Tiffin, OH",CSA
39173,Wood County,County
39173,"Toledo, OH",CBSA
39173,"Toledo-Findlay-Tiffin, OH",CSA
20085,Jackson County,County
20085,"Topeka, KS",CBSA
20087,Jefferson County,County
20087,"Topeka, KS",CBSA
20139,Osage County,County
20139,"Topeka, KS",CBSA
20177,Shawnee County,County
20177,"Topeka, KS",CBSA
20197,Wabaunsee County,County
20197,"Topeka, KS",CBSA
09005,Litchfield County,County
09005,"Torrington, CT",CBSA
09005,"New York-Newark, NY-NJ-CT-PA",CSA
26019,Benzie County,County
26019,"Traverse City, MI",CBSA
26055,Grand Traverse County,County
26055,"Traverse City, MI",CBSA
26079,Kalkaska County,County
26079,"Traverse City, MI",CBSA
26089,Leelanau County,County
26089,"Traverse City, MI",CBSA
34021,Mercer County,County
34021,"Trenton-Princeton, NJ",CBSA
34021,"New York-Newark, NY-NJ-CT-PA",CSA
01109,Pike County,County
01109,"Troy, AL",CBSA
06057,Nevada County,County
06057,"Truckee-Grass Valley, CA",CBSA
06057,"Sacramento-Roseville, CA",CSA
04019,Pima County,County
04019,"Tucson, AZ",CBSA
04019,"Tucson-Nogales, AZ",CSA
47031,Coffee County,County
47031,"Tullahoma-Manchester, TN",CBSA
47051,Franklin County,County
47051,"Tullahoma-Manchester, TN",CBSA
47127,Moore County,County
47127,"Tullahoma-Manchester, TN",CBSA
40037,Creek County,County
40037,"Tulsa, OK",CBSA
40037,"Tulsa-Muskogee-Bartlesville, OK",CSA
40111,Okmulgee County,County
40111,"Tulsa, OK",CBSA
40111,"Tulsa-Muskogee-Bartlesville, OK",CSA
40113,Osage County,County
40113,"Tulsa, OK",CBSA
40113,"Tulsa-Muskogee-Bartlesville, OK",CSA
40117,Pawnee County,County
40117,"Tulsa, OK",CBSA
40117,"Tulsa-Muskogee-Bartlesville, OK",CSA
40131,Rogers County,County
40131,"Tulsa, OK",CBSA
40131,"Tulsa-Muskogee-Bartlesville, OK",CSA
40143,Tulsa County,County
40143,"Tulsa, OK",CBSA
40143,"Tulsa-Muskogee-Bartlesville, OK",CSA
40145,Wagoner County,County
40145,"Tulsa, OK",CBSA
40145,"Tulsa-Muskogee-Bartlesville, OK",CSA
28057,Itawamba County,County
28057,"Tupelo, MS",CBSA
28057,"Tupelo-Corinth, MS",CSA
28081,Lee County,County
28081,"Tupelo, MS",CBSA
28081,"Tupelo-Corinth, MS",CSA
28115,Pontotoc County,County
28115,"Tupelo, MS",CBSA
28115,"Tupelo-Corinth, MS",CSA
28117,Prentiss County,County
28117,"Tupelo, MS",CBSA
28117,"Tupelo-Corinth, MS",CSA
01063,Greene County,County
01063,"Tuscaloosa, AL",CBSA
01065,Hale County,County
01065,"Tuscaloosa, AL",CBSA
01107,Pickens County,County
01107,"Tuscaloosa, AL",CBSA
01125,Tuscaloosa County,County
01125,"Tuscaloosa, AL",CBSA
16053,Jerome County,County
16053,"Twin Falls, ID",CBSA
16083,Twin Falls County,County
16083,"Twin Falls, ID",CBSA
48423,Smith County,County
48423,"Tyler, TX",CBSA
48423,"Tyler-Jacksonville, TX",CSA
06045,Mendocino County,County
06045,"Ukiah, CA",CBSA
45087,Union County,County
45087,"Union, SC",CBSA
45087,"Greenville-Spartanburg-Anderson, SC",CSA
47131,Obion County,County
47131,"Union City, TN",CBSA
47131,"Martin-Union City, TN",CSA
39021,Champaign County,County
39021,"Urbana, OH",CBSA
39021,"Dayton-Springfield-Kettering, OH",CSA
15003,Honolulu County,County
15003,"Urban Honolulu, HI",CBSA
36043,Herkimer County,County
36043,"Utica-Rome, NY",CBSA
36065,Oneida County,County
36065,"Utica-Rome, NY",CBSA
48463,Uvalde County,County
48463,"Uvalde, TX",CBSA
13027,Brooks County,County
13027,"Valdosta, GA",CBSA
13101,Echols County,County
13101,"Valdosta, GA",CBSA
13173,Lanier County,County
13173,"Valdosta, GA",CBSA
13185,Lowndes County,County
13185,"Valdosta, GA",CBSA
06095,Solano County,County
06095,"Vallejo, CA",CBSA
06095,"San Jose-San Francisco-Oakland, CA",CSA
39161,Van Wert County,County
39161,"Van Wert, OH",CBSA
39161,"Lima-Van Wert-Celina, OH",CSA
46027,Clay County,County
46027,"Vermillion, SD",CBSA
49047,Uintah County,County
49047,"Vernal, UT",CBSA
48487,Wilbarger County,County
48487,"Vernon, TX",CBSA
28149,Warren County,County
28149,"Vicksburg, MS",CBSA
28149,"Jackson-Vicksburg-Brookhaven, MS",CSA
48175,Goliad County,County
48175,"Victoria, TX",CBSA
48175,"Victoria-Port Lavaca, TX",CSA
48469,Victoria County,County
48469,"Victoria, TX",CBSA
48469,"Victoria-Port Lavaca, TX",CSA
13209,Montgomery County,County
13209,"Vidalia, GA",CBSA
13279,Toombs County,County
13279,"Vidalia, GA",CBSA
18083,Knox County,County
18083,"Vincennes, IN",CBSA
34011,Cumberland County,County
34011,"Vineland-Bridgeton, NJ",CBSA
34011,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",CSA
25007,Dukes County,County
25007,"Vineyard Haven, MA",CBSA
37029,Camden County,County
37029,"Virginia Beach-Norfolk-Newport News, VA-NC",CBSA
37029,"Virginia Beach-Norfolk, VA-NC",CSA
37053,Currituck County,County
37053,"Virginia Beach-Norfolk-Newport News, VA-NC",CBSA
37053,"Virginia Beach-Norfolk, VA-NC",CSA
37073,Gates County,County
37073,"Virginia Beach-Norfolk-Newport News, VA-NC",CBSA
37073,"Virginia Beach-Norfolk, VA-NC",CSA
51073,Gloucester County,County
51073,"Virginia Beach-Norfolk-Newport News, VA-NC",CBSA
